name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10025,2021-10-23,14.6,9.5,12.6,14.6,8.5,12.6,5.8,63.3,0.26,100,8.33,rain,0,0,,11.1,347.7,1014.6,86.4,15.8,67.2,5.9,3,,2021-10-23T07:16:16,2021-10-23T18:03:25,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-10-24,15.2,8.9,12,15.2,7.5,11.8,5.7,66.2,0,0,0,,0,0,31.7,11.7,275,1020.4,46.7,16,89.7,7.9,3,,2021-10-24T07:17:24,2021-10-24T18:02:02,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-10-25,22.4,12.9,18.2,22.4,12.9,18.2,15.6,85.5,3.47,100,37.5,rain,0,0,,11,119.5,1013.3,64.4,12.8,97.5,8.2,4,,2021-10-25T07:18:33,2021-10-25T18:00:40,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-10-26,17.3,13.4,15.2,17.3,13.4,15.2,13.7,91.2,80.36,100,70.83,rain,0,0,57,31.8,50.1,997.6,99.4,9.1,45.6,4,3,,2021-10-26T07:19:41,2021-10-26T17:59:19,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-10-27,15.8,12.4,14,15.8,12.4,14,8.7,71.5,9.36,100,29.17,rain,0,0,47.9,28.8,4.6,1004,99.3,15.3,94.1,8.2,5,,2021-10-27T07:20:50,2021-10-27T17:57:59,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-10-28,14,9.4,11.9,14,8.7,11.8,5.6,65.8,0,0,0,,0,0,,15.1,40.3,1013.7,53.2,16,133.6,11.5,6,,2021-10-28T07:22:00,2021-10-28T17:56:41,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-10-29,13.3,8.4,11.6,13.3,6.6,11.2,6.5,71.3,9.13,100,12.5,rain,0,0,53.9,25.8,74,1011,92.9,15,60.6,5.2,3,,2021-10-29T07:23:09,2021-10-29T17:55:24,0.79,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-10-30,18,11.3,14.7,18,11.3,14.7,12.3,86.2,14.44,100,50,rain,0,0,42.8,20.5,88.2,1003,84.4,12.8,70,6,6,,2021-10-30T07:24:19,2021-10-30T17:54:08,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-10-31,17.4,13,14.9,17.4,13,14.9,11.1,79.4,1.21,100,16.67,rain,0,0,35.3,18.7,260.6,1001.9,83.5,13.2,109.5,9.5,6,,2021-10-31T07:25:29,2021-10-31T17:52:53,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-01,14.5,10.8,12.9,14.5,10.8,12.9,3.9,56.4,0,0,0,,0,0,37.1,20.6,273.6,1016.3,27.6,16,148.5,12.9,7,,2021-11-01T07:26:39,2021-11-01T17:51:40,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-02,11.4,8.4,10.3,11.4,6.5,10,1.9,56.5,0,0,0,,0,0,27.7,17,268.1,1022.2,76.6,16,57.9,4.9,3,,2021-11-02T07:27:50,2021-11-02T17:50:29,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-03,10.8,5,7.7,10.8,3.7,6.6,-0.8,56.4,0,0,0,,0,0,33.5,17.5,314.7,1023.9,12,16,141.8,12.2,6,,2021-11-03T07:29:01,2021-11-03T17:49:18,0.99,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-04,10.1,4,7.1,10.1,2.1,6.1,-2.8,51.1,0,0,0,,0,0,,12.7,31.3,1026.6,8.5,16,118.6,10.3,6,,2021-11-04T07:30:12,2021-11-04T17:48:10,1,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-05,10.3,3.9,7.2,10.3,2.3,6.2,-2.1,53.4,0,0,0,,0,0,,15.3,16,1027.1,2,16,148.2,12.9,6,,2021-11-05T07:31:23,2021-11-05T17:47:03,0,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-06,11.3,4.9,7.8,11.3,3.6,7.2,-1.6,52.3,0,0,0,,0,0,,7.8,45.7,1028.7,3,16,144.2,12.2,6,,2021-11-06T07:32:34,2021-11-06T17:45:57,0.02,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-07,11.8,4.9,8.4,11.8,3.8,8.2,0,57.8,0,0,0,,0,0,,9.2,12.9,1022.1,7.7,15.4,106.3,9.6,6,,2021-11-07T06:33:45,2021-11-07T16:44:53,0.05,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-08,17.4,7.8,12.5,17.4,7.1,12.2,2.6,51.4,0,0,0,,0,0,33.5,20.2,354.6,1019.8,2.8,16,136.8,11.8,6,,2021-11-08T06:34:56,2021-11-08T16:43:51,0.09,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-09,20.3,9.8,14.8,20.3,9.8,14.8,5.9,56.7,0,0,0,,0,0,,11.2,287.2,1018.4,2,16,127.6,11,5,,2021-11-09T06:36:08,2021-11-09T16:42:50,0.14,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-10,17.4,10.2,14.6,17.4,10.2,14.6,3.6,49.5,0,0,0,,0,0,31.7,19.1,315.7,1018.5,14.3,15.8,132.6,11.5,6,,2021-11-10T06:37:19,2021-11-10T16:41:51,0.19,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-11,16.2,7.7,11.9,16.2,6.9,11.7,4.5,61.3,0,0,0,,0,0,35.3,14.9,84.7,1024.9,48.2,16,97,8.4,4,,2021-11-11T06:38:31,2021-11-11T16:40:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-12,18.5,11.3,16.1,18.5,11.3,16.1,11,73.7,12.31,100,33.33,rain,0,0,56.4,24.7,170.9,1014.2,58.4,13.4,36.1,3.1,3,,2021-11-12T06:39:42,2021-11-12T16:39:59,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-13,16.7,5.1,10.1,16.7,2.3,9.1,3.4,63.7,7.96,100,8.33,rain,0,0,60.5,30.2,231.8,1009,21.3,15.8,80.1,6.8,5,,2021-11-13T06:40:53,2021-11-13T16:39:05,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-14,8.4,3.5,6.3,8.4,0.9,4.6,-0.4,62.8,0.35,100,4.17,rain,0,0,42.5,23.2,232.4,1012,34.5,15.8,73.3,6.3,4,,2021-11-14T06:42:04,2021-11-14T16:38:14,0.4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-15,8.5,4.3,6.3,6.3,1.7,4.2,0.4,67.2,0.03,100,4.17,rain,0,0,48.2,22.4,270.7,1009.9,55,16,67.1,5.7,3,,2021-11-15T06:43:15,2021-11-15T16:37:24,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-16,9.1,2.9,6,8,-1,3.9,-3.1,53.1,0,0,0,,0,0,42.5,16.5,271.5,1020,15.3,16,126.9,10.9,6,,2021-11-16T06:44:26,2021-11-16T16:36:36,0.46,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-17,13.7,3.7,9.5,13.7,3.7,9.4,2.3,61.9,0,0,0,,0,0,37.7,22.7,169.1,1024.3,29.4,16,88.3,7.5,4,,2021-11-17T06:45:36,2021-11-17T16:35:50,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-18,20.6,8.5,15.3,20.6,6.1,15.2,8.8,66.5,1.2,100,8.33,rain,0,0,41.5,17,238.1,1015.8,27.2,15.3,116.5,10,5,,2021-11-18T06:46:46,2021-11-18T16:35:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-19,8.9,4.5,6.8,7.3,1,4.1,-2.8,51.8,0.86,100,8.33,rain,0,0,44.6,24.7,294.8,1023.6,39.5,15.7,120.3,10.4,5,,2021-11-19T06:47:56,2021-11-19T16:34:24,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-20,8.3,1.8,5.6,7.9,0.4,4.3,-2.8,55.5,0,0,0,,0,0,,15.9,208.4,1032.8,11.3,16,105.6,9,5,,2021-11-20T06:49:06,2021-11-20T16:33:44,0.51,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-21,13.3,7.1,9.9,13.3,5.2,9.5,3,63.1,0.25,100,4.17,rain,0,0,31.7,11.8,224.8,1023.8,70.1,16,88.8,7.6,5,,2021-11-21T06:50:15,2021-11-21T16:33:06,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-22,12.9,2.3,8.5,12.9,-0.4,7,2,65.5,1.07,100,16.67,rain,0,0,46.4,18.2,284.7,1011.7,48.9,15.5,38.5,3.4,2,,2021-11-22T06:51:23,2021-11-22T16:32:30,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-11-23,5.5,0.7,2.4,2.4,-4.2,-1.6,-8.3,45.8,0,0,0,,0,0,50.8,37.6,308.7,1016.3,12.7,16,122.7,10.5,5,,2021-11-23T06:52:31,2021-11-23T16:31:57,0.57,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-24,6.9,-1,3.2,6.3,-4.9,1,-7.4,47,0,0,0,,0,0,47.9,14.7,307,1025.3,3,16,119.5,10.4,5,,2021-11-24T06:53:39,2021-11-24T16:31:25,0.61,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-25,13.4,4.3,8.7,13.4,3.1,8.3,-4.9,38.8,0,0,0,,0,0,,12.7,248.3,1016.6,36.1,16,89.7,7.6,4,,2021-11-25T06:54:45,2021-11-25T16:30:56,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-26,8.9,2.9,6.3,8.9,-2,3.6,-0.2,65,3.27,100,37.5,rain,0,0,51.9,31.1,283.4,1004.3,98.9,14.5,35.4,3.1,2,,2021-11-26T06:55:51,2021-11-26T16:30:29,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-11-27,3.6,1.2,2.5,1.2,-2.4,-1.2,-7.1,49.3,0,0,0,,0,0,51.3,22.9,292.2,1010.5,66.6,16,50.9,4.3,4,,2021-11-27T06:56:57,2021-11-27T16:30:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-28,4.9,0.6,2.8,4.9,-1.4,1.8,-2.5,68.5,0,0,0,,0,0,31.7,11.1,326.1,1011.5,91.1,14.6,22.2,1.9,1,,2021-11-28T06:58:01,2021-11-28T16:29:41,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-11-29,6.1,0.7,3.6,3.3,-2.5,0.8,-3.9,58.6,0.03,100,8.33,rain,0,0,37.1,19.9,309.2,1012.2,65.3,16,77,6.8,4,,2021-11-29T06:59:05,2021-11-29T16:29:21,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-11-30,5,-0.6,2.7,5,-3.7,0.5,-4.4,59.6,0.02,100,4.17,rain,0,0,53.6,18.3,248.6,1015.3,60,16,39.8,3.5,2,,2021-11-30T07:00:08,2021-11-30T16:29:02,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-01,9.3,4.5,7,8.9,0.9,5.4,-3.3,48.5,0,0,0,,0,0,40.7,22,254.4,1019.4,32.1,16,99.5,8.6,5,,2021-12-01T07:01:09,2021-12-01T16:28:46,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-12-02,14.4,7.3,11.7,14.4,5.5,11.3,5.5,66.8,0.8,100,25,rain,0,0,53.9,25.6,215,1007.8,64.2,15.5,48,4.2,3,,2021-12-02T07:02:10,2021-12-02T16:28:33,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-03,8.9,3.4,6.5,7.1,0.9,3.6,-5,43.8,0,0,0,,0,0,50,22.9,297,1012.7,12.1,16,106.8,9.1,5,,2021-12-03T07:03:10,2021-12-03T16:28:21,1,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-12-04,8.9,2.7,5.7,7.7,0.5,4.5,-3.5,51.8,0,0,0,,0,0,33.5,18.2,235.7,1019.4,41.6,16,95.4,8.1,5,,2021-12-04T07:04:08,2021-12-04T16:28:12,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-12-05,8.7,4.2,6.6,8.4,2.3,5.6,-5.3,43.1,0,0,0,,0,0,,14.7,91.9,1026.7,32.8,16,86.6,7.6,5,,2021-12-05T07:05:06,2021-12-05T16:28:05,0.01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-12-06,15.6,7.9,11.5,15.6,6.5,11.1,8.1,81,10.49,100,33.33,rain,0,0,62.9,30.1,205.8,1010.7,80.6,10.6,42.8,3.7,3,,2021-12-06T07:06:02,2021-12-06T16:28:01,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-07,6.8,2.9,4.1,5.1,-0.5,1.6,-7,44.7,0,0,0,,0,0,63.2,27.6,281.4,1019.8,20.5,16,75.1,6.5,4,,2021-12-07T07:06:56,2021-12-07T16:27:59,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-12-08,5,1.2,3.5,5,-2,1.3,-2.6,65.5,1.03,100,12.5,"rain,snow",0,0,29.5,16.5,20.6,1016,80.4,15.2,32.2,2.7,2,,2021-12-08T07:07:50,2021-12-08T16:27:59,0.12,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-09,3.8,0,2,3.3,-4.3,-1,-7.1,52,0,0,0,,0,0,53.6,25.6,293.3,1021.4,25.9,16,73.8,6.3,4,,2021-12-09T07:08:42,2021-12-09T16:28:01,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-12-10,9.5,3.4,6.9,9.1,1.3,5.9,-1.6,54.6,0,0,0,,0,0,,13.5,217.3,1021.1,81,16,56.4,4.9,3,,2021-12-10T07:09:32,2021-12-10T16:28:06,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-11,18.8,7.2,13.2,18.8,6.4,13,10,81.9,3.39,100,33.33,rain,0,0,54.4,26,174.7,1008.2,92.6,11.2,15.3,1.3,1,,2021-12-11T07:10:21,2021-12-11T16:28:13,0.27,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-12,13.9,5.7,7.8,13.9,2.4,5.5,-6.3,36.4,0,0,0,,0,0,51.5,32.3,287.1,1017.9,16.7,16,103.8,8.9,5,,2021-12-12T07:11:09,2021-12-12T16:28:22,0.32,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-13,11.3,4.4,7.7,11.3,0.6,6,-7.7,33.3,0,0,0,,0,0,40.7,21.2,236.2,1023.9,4.4,16,99.9,8.5,5,,2021-12-13T07:11:54,2021-12-13T16:28:34,0.37,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-14,11.7,7,8.8,11.7,5.1,7.7,-6.9,33.1,0,0,0,,0,0,35.3,12.3,344.1,1031.3,5.1,16,100.9,8.7,5,,2021-12-14T07:12:38,2021-12-14T16:28:48,0.41,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-15,12.4,4.2,8.5,12.4,1.8,7.5,0.5,57.6,0,0,0,,0,0,29.9,15.9,88,1034.1,49.8,15.9,77.7,6.6,5,,2021-12-15T07:13:21,2021-12-15T16:29:04,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-16,16.7,12.2,14.3,16.7,12.2,14.3,6.3,60.6,0,0,0,,0,0,43.1,20.8,229.3,1017.7,54.3,16,69.2,5.9,4,,2021-12-16T07:14:01,2021-12-16T16:29:22,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-17,15.1,9.3,13.5,15.1,8.1,13.4,-3.8,33.5,0,0,0,,0,0,47.9,21.8,266.3,1017.2,10.3,16,89.1,7.7,4,,2021-12-17T07:14:40,2021-12-17T16:29:43,0.49,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-18,8.9,3.9,6.3,8,2.4,5.1,1.1,73.2,1.72,100,41.67,rain,0,0,,12.7,40.2,1017.9,86.6,10.7,15.6,1.2,1,,2021-12-18T07:15:17,2021-12-18T16:30:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-19,7.6,-1.5,3.5,6.3,-5.7,0.3,-3.1,63.8,0.58,100,8.33,rain,0,0,47,26.4,323.8,1016.9,48.8,13.9,51.9,4.5,2,,2021-12-19T07:15:52,2021-12-19T16:30:31,0.5,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-12-20,2.3,-3.8,-0.4,2.1,-8.7,-3.4,-10,49.2,0,0,0,,0,0,33.5,14.3,287.7,1025.9,2.1,16,98.7,8.6,5,,2021-12-20T07:16:25,2021-12-20T16:30:58,0.51,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-21,5.6,-0.1,2.9,5.5,-3.9,0.9,-5.3,55.3,0,0,0,,0,0,29.5,12.4,266.4,1017.8,24.4,15.9,54.7,4.6,2,,2021-12-21T07:16:56,2021-12-21T16:31:27,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-22,8.4,1.2,4.6,5.6,-3.5,1.9,-2.6,62.8,3.27,100,20.83,rain,0,0,52.7,23.4,311.7,1005.2,52.6,13.7,89.1,7.8,5,,2021-12-22T07:17:25,2021-12-22T16:31:58,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-12-23,1.8,-0.6,0.7,1.8,-5,-2.3,-9.6,46,0,0,0,,2,0.6,47.3,21.5,307.2,1020,47.4,16,89.8,7.8,5,,2021-12-23T07:17:52,2021-12-23T16:32:32,0.59,Partially cloudy,Partly cloudy throughout the day.,snow,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-24,4.3,-1.1,1.8,2.8,-4.4,-0.3,-2.4,75,0.74,100,8.33,"rain,snow",1.2,2.2,,14.6,65.9,1018,64.3,13.7,46,3.8,3,,2021-12-24T07:18:17,2021-12-24T16:33:07,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-12-25,9.7,1.7,5.9,9.6,0.2,4.9,3.6,85.5,4.25,100,41.67,rain,0,0.2,27.7,11,346,1003,93.4,9,22,1.9,2,,2021-12-25T07:18:40,2021-12-25T16:33:44,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-12-26,10.6,5,7.6,10.6,1.4,4.8,-0.8,56.2,0,0,0,,0,0,48.3,25.4,305.1,1011.1,29.2,16,99,8.5,5,,2021-12-26T07:19:01,2021-12-26T16:34:23,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-27,4.4,1.1,2.4,2.8,-3.1,0.3,-4.6,60.3,1.86,100,16.67,"rain,snow",0,0,25.9,16.5,23.1,1016.7,60.3,15.5,24.5,1.9,2,,2021-12-27T07:19:19,2021-12-27T16:35:05,0.78,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-28,8,2.2,5.7,7.9,0.6,4.1,0.7,72.5,0.44,100,4.17,rain,0,0,,16.6,293.6,1010.5,69.5,13.3,36.5,3.3,2,,2021-12-28T07:19:35,2021-12-28T16:35:48,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-12-29,6.6,5.1,5.7,6.2,1.3,3.6,3.9,88.1,4.96,100,25,rain,0,0,25.9,19.8,58.6,1012.3,100,8.4,16.6,1.4,1,,2021-12-29T07:19:50,2021-12-29T16:36:32,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-12-30,9.3,6.2,7.7,8.8,4.5,7.1,5.7,87.3,1.33,100,12.5,rain,0,0,,8.4,37.3,1013.6,99,8.2,30.5,2.6,2,,2021-12-30T07:20:02,2021-12-30T16:37:19,0.93,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-12-31,11.7,8.9,10.3,11.7,8.1,10.3,7.7,84.1,0,0,0,,0,0,,11.6,227.8,1013.7,95.5,10.8,41.8,3.5,3,,2021-12-31T07:20:11,2021-12-31T16:38:07,0.97,Overcast,Cloudy skies throughout the day.,cloudy,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-01-01,13.3,10,11.5,13.3,10,11.5,10.3,92.4,18.96,100,58.33,rain,0,0,,12,150.7,1008.3,99.8,8.8,14.6,1.3,1,,2022-01-01T07:20:19,2022-01-01T16:38:57,0.99,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-01-02,14.5,3.4,10.2,14.5,0.2,9.5,7.5,84.4,2.11,100,16.67,rain,0,0,48,21.7,307,1004.7,90.5,12.1,26,2.1,2,,2022-01-02T07:20:24,2022-01-02T16:39:48,1,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-01-03,3,-4.9,-1.2,-0.3,-11,-6.3,-10.5,50.1,0,0,0,,0,0,46,25.3,0.7,1019.2,58,16,12.5,1.1,1,,2022-01-03T07:20:27,2022-01-03T16:40:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-01-04,1.2,-7.1,-2.9,-0.1,-13.9,-6.6,-12.1,49.6,0,0,0,,0,0,38.9,18.7,281.1,1027.9,4.2,16,105.8,9.1,5,,2022-01-04T07:20:27,2022-01-04T16:41:36,0.02,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
